what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059647073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059649933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369059651577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059651593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369059655081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059659814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059659817
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1369059666574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059705327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059751454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059767045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059925734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369059926585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369060245300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369060246272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369060247276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369060247805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369060250802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369060251598
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369060254350
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1369060255221
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1369060255318
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1369060255344
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1369060255474
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1369060255492
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1369063631102
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1369063631103
